user_id,age,gender,location,city_tier,occupation,device_type,income_level,marital_status,has_kids,language,total_clicks_30d,total_likes_30d,total_shares_30d,avg_dwell_time,bounce_rate,cart_add_30d,search_count_30d,weekend_ratio,night_owl_score,morning_bird_score,app_open_daily,notif_click_rate,last_active_days,avg_session_depth,churn_prob,avg_ticket_size,max_item_spend,total_ltv,discount_affinity,premium_affinity,return_rate,cod_user,wallet_user,loyalty_points,membership_level,aff_electronics,aff_fashion,aff_fitness,aff_home,aff_beauty,aff_groceries,aff_books,aff_gaming,aff_lifestyle,aff_travel,profile_bio,top_searched_brand,buying_intent_score,last_search_query
USR_2065,42,Non-Binary,Delhi,Tier 1,Artist,iOS,Medium,Single,0,Hindi,62,70,15,248.96,0.11,11,55,0.54,0.99,0.77,12,0.29,22,18,0.7,2626,36594,366806,0.61,0.45,0.04,1,1,293,Silver,0.41,0.65,0.22,0.16,0.99,0.0,0.28,0.45,0.92,0.07,"Artist from Delhi, loves Beauty. Frequent iOS user.",Zara,0.41,Best Beauty products
USR_2066,62,Male,Delhi,Tier 3,Entrepreneur,iOS,Ultra-High,Single,1,English,482,55,2,211.18,0.23,1,34,0.71,0.59,0.91,4,0.21,29,10,0.73,10162,49696,139883,0.76,0.27,0.08,1,1,558,Free,0.67,0.51,0.78,0.93,0.34,0.34,0.15,0.65,0.98,0.34,"Entrepreneur from Delhi, loves Books. Frequent iOS user.",LG,0.59,Best Tech products
USR_2067,61,Male,Mumbai,Tier 2,Entrepreneur,MacOS,Low,Single,1,English,406,76,15,89.32,0.58,27,61,0.5,0.16,0.04,10,0.0,23,14,0.15,8525,39351,115053,0.56,0.13,0.05,0,1,1006,Gold,0.59,0.82,0.68,0.16,0.6,0.21,0.48,0.27,0.45,0.57,"Entrepreneur from Mumbai, loves Beauty. Frequent MacOS user.",Samsung,0.4,Best Books products
USR_2068,26,Male,Mumbai,Tier 3,Entrepreneur,Android,Low,Single,0,Hindi,323,39,2,204.45,0.32,15,64,0.71,0.96,0.07,14,0.48,24,15,0.8,24187,45672,332183,0.54,0.12,0.09,0,1,4467,Silver,0.8,0.98,0.66,0.3,0.37,0.52,0.22,0.93,0.1,0.1,"Entrepreneur from Mumbai, loves Gaming. Frequent Android user.",Nike,0.92,Best Beauty products
USR_2069,51,Male,Hyderabad,Tier 3,Student,Android,Medium,Single,0,Hindi,88,90,3,99.53,0.34,13,15,0.26,0.6,0.2,15,0.34,17,8,0.53,9816,40429,478590,0.71,0.32,0.07,0,0,212,Platinum,0.97,0.3,0.45,0.93,0.19,0.34,0.82,0.09,0.99,0.26,"Student from Hyderabad, loves Beauty. Frequent Android user.",Apple,0.61,Best Gaming products
USR_2070,18,Male,Hyderabad,Tier 2,Doctor,Android,High,Single,0,English,289,80,14,99.02,0.11,1,53,0.38,0.8,0.25,5,0.22,16,6,0.19,13505,36879,247634,0.79,0.7,0.2,1,1,65,Silver,0.15,0.08,0.1,0.0,0.24,0.88,0.89,0.68,0.26,0.91,"Doctor from Hyderabad, loves Beauty. Frequent Android user.",Nike,0.1,Best Home Decor products
USR_2071,36,Male,Kolkata,Tier 1,Entrepreneur,MacOS,High,Married,1,Hindi,78,97,4,21.05,0.55,12,75,0.89,0.42,0.16,3,0.25,29,12,0.27,11535,30335,2484,0.33,0.59,0.1,0,0,1133,Silver,0.71,0.72,0.37,0.4,0.75,0.63,0.96,0.4,0.35,0.99,"Entrepreneur from Kolkata, loves Fashion. Frequent MacOS user.",Zara,0.71,Best Gaming products
USR_2072,50,Female,Mumbai,Tier 2,Teacher,Android,Ultra-High,Single,1,Hindi,189,94,18,86.08,0.7,20,37,0.48,0.39,0.32,12,0.01,0,1,0.52,22700,23173,111760,0.84,0.95,0.04,0,0,2849,Silver,0.6,0.93,0.77,0.21,0.35,0.32,0.94,0.05,0.52,0.54,"Teacher from Mumbai, loves Books. Frequent Android user.",Zara,0.21,Best Home Decor products
USR_2073,55,Female,Delhi,Tier 3,Artist,iOS,Low,Married,0,Regional,12,51,13,212.78,0.38,6,75,0.72,0.34,0.25,12,0.42,26,15,0.63,12374,28040,210003,0.68,0.88,0.13,0,1,93,Free,0.77,0.74,0.42,0.93,0.52,0.55,0.35,0.21,0.1,0.05,"Artist from Delhi, loves Books. Frequent iOS user.",LG,0.97,Best Home Decor products
USR_2074,54,Female,Pune,Tier 1,Doctor,Android,Ultra-High,Single,1,Hindi,171,38,5,80.46,0.26,22,76,0.26,0.98,0.23,5,0.08,5,18,0.63,440,6538,66730,0.26,0.15,0.13,0,0,3861,Free,0.09,0.12,0.68,0.23,0.59,0.21,0.6,0.22,0.17,0.42,"Doctor from Pune, loves Beauty. Frequent Android user.",Apple,0.77,Best Books products
USR_2075,64,Female,Pune,Tier 3,Teacher,Android,High,Single,0,Regional,381,73,16,212.53,0.22,7,60,0.87,0.81,0.0,11,0.34,14,19,0.51,18911,25887,251878,0.89,0.41,0.21,0,1,4639,Silver,0.27,0.75,0.95,0.34,0.09,0.81,0.97,0.88,0.41,0.41,"Teacher from Pune, loves Gaming. Frequent Android user.",LG,0.99,Best Home Decor products
USR_2076,56,Male,Chennai,Tier 1,Teacher,MacOS,Medium,Married,0,Regional,384,20,12,212.82,0.38,25,31,0.53,0.98,0.77,11,0.11,3,1,0.78,2604,24289,313031,0.42,0.5,0.16,0,1,1883,Silver,0.7,0.8,0.81,0.7,0.22,0.54,0.64,0.93,0.25,0.61,"Teacher from Chennai, loves Beauty. Frequent MacOS user.",Apple,0.21,Best Fitness products
USR_2077,47,Non-Binary,Mumbai,Tier 2,Student,Android,Low,Single,0,Hindi,355,98,12,277.64,0.36,8,63,0.24,0.93,0.52,11,0.15,23,19,0.58,291,36099,161179,0.61,0.36,0.04,1,0,1765,Silver,0.75,0.39,0.44,0.69,0.16,0.79,0.18,0.03,0.49,0.25,"Student from Mumbai, loves Tech. Frequent Android user.",Nike,0.68,Best Gaming products
USR_2078,42,Non-Binary,Bangalore,Tier 3,Software Engineer,iOS,Ultra-High,Married,1,English,109,15,11,9.59,0.3,10,34,0.29,0.94,0.23,5,0.42,13,18,0.84,22105,24408,226816,0.89,0.23,0.2,0,0,1049,Gold,0.94,0.97,0.93,0.94,0.6,0.32,0.61,0.28,0.86,0.38,"Software Engineer from Bangalore, loves Books. Frequent iOS user.",Zara,0.52,Best Gaming products
USR_2079,28,Non-Binary,Chennai,Tier 3,Software Engineer,iOS,Ultra-High,Married,0,Regional,399,72,14,45.97,0.15,28,82,0.11,0.39,0.03,10,0.09,30,9,0.58,12608,16300,418100,0.67,0.37,0.02,0,0,303,Gold,0.8,0.05,0.96,0.34,0.58,0.85,0.69,0.01,0.95,0.78,"Software Engineer from Chennai, loves Tech. Frequent iOS user.",Nike,0.44,Best Fashion products
USR_2080,45,Female,Mumbai,Tier 3,Entrepreneur,iOS,Ultra-High,Married,0,Hindi,308,91,14,153.02,0.68,17,21,0.45,0.31,0.79,10,0.01,0,15,0.7,12368,47077,370527,0.61,0.96,0.2,0,1,2649,Gold,0.59,0.58,0.12,0.56,0.33,0.5,0.39,0.5,0.16,0.89,"Entrepreneur from Mumbai, loves Fitness. Frequent iOS user.",LG,0.06,Best Beauty products
USR_2081,65,Non-Binary,Bangalore,Tier 2,Teacher,Windows,Ultra-High,Married,0,Regional,387,69,15,249.52,0.14,30,26,0.9,0.04,1.0,12,0.04,26,9,0.36,23420,46038,105430,0.17,0.82,0.28,1,1,2104,Gold,0.95,0.69,0.35,0.78,0.72,0.04,0.92,0.12,0.89,0.07,"Teacher from Bangalore, loves Home Decor. Frequent Windows user.",Apple,0.51,Best Fitness products
USR_2082,42,Female,Kolkata,Tier 2,Entrepreneur,Windows,Medium,Married,0,English,139,53,12,254.21,0.76,26,49,0.14,0.64,0.55,7,0.43,7,1,0.27,8754,17826,384541,0.43,0.85,0.21,0,1,3358,Free,0.36,0.41,0.88,0.9,0.89,0.94,0.25,0.92,0.22,0.05,"Entrepreneur from Kolkata, loves Books. Frequent Windows user.",Apple,0.89,Best Fashion products
USR_2083,46,Non-Binary,Chennai,Tier 3,Entrepreneur,MacOS,Medium,Married,0,Regional,380,20,6,245.33,0.26,28,96,0.64,0.17,0.9,15,0.12,3,1,0.04,21616,43540,53580,0.52,0.53,0.27,0,0,883,Platinum,0.14,0.76,0.73,0.37,0.73,0.44,0.94,0.29,0.37,0.89,"Entrepreneur from Chennai, loves Home Decor. Frequent MacOS user.",LG,0.91,Best Home Decor products
USR_2084,30,Male,Chennai,Tier 3,Artist,MacOS,Ultra-High,Married,1,Hindi,75,91,9,116.7,0.34,15,98,0.89,0.68,0.46,1,0.15,9,6,1.0,24251,43833,341565,0.75,0.86,0.14,0,1,3073,Free,0.38,0.27,0.78,0.53,0.57,0.21,0.12,0.2,0.21,0.1,"Artist from Chennai, loves Gaming. Frequent MacOS user.",Samsung,0.16,Best Gaming products
USR_2085,64,Non-Binary,Hyderabad,Tier 2,Student,MacOS,Medium,Single,0,Hindi,429,25,13,269.87,0.64,7,75,0.26,0.59,0.67,8,0.44,8,18,0.9,1033,39943,300187,0.51,0.06,0.2,0,0,537,Platinum,0.39,0.86,0.08,0.65,0.85,0.38,0.57,0.64,0.56,0.46,"Student from Hyderabad, loves Fashion. Frequent MacOS user.",Nike,0.56,Best Gaming products
USR_2086,26,Female,Mumbai,Tier 1,Artist,MacOS,Low,Married,1,English,213,65,13,25.24,0.59,21,87,0.72,0.62,0.19,4,0.13,3,17,0.03,23752,29051,457620,0.14,0.82,0.29,1,0,3519,Silver,0.84,0.23,0.12,0.77,0.98,0.01,0.0,0.01,0.18,0.53,"Artist from Mumbai, loves Home Decor. Frequent MacOS user.",LG,0.52,Best Fitness products
USR_2087,27,Non-Binary,Pune,Tier 3,Artist,iOS,Low,Single,0,Regional,51,2,12,200.66,0.25,21,77,0.46,0.72,0.07,15,0.02,11,14,0.05,416,15164,407339,0.76,0.26,0.19,1,0,2030,Platinum,0.3,0.38,0.86,0.27,0.98,0.58,0.42,0.31,0.94,0.56,"Artist from Pune, loves Beauty. Frequent iOS user.",Zara,0.98,Best Gaming products
USR_2088,30,Male,Bangalore,Tier 2,Entrepreneur,iOS,Ultra-High,Married,1,Hindi,356,66,6,187.01,0.4,16,98,0.31,0.3,0.12,1,0.06,27,20,0.34,4626,36106,43277,0.4,0.76,0.24,1,0,1126,Platinum,0.78,0.98,0.04,0.67,0.68,0.21,0.75,0.54,0.12,0.79,"Entrepreneur from Bangalore, loves Tech. Frequent iOS user.",Samsung,0.65,Best Fashion products
USR_2089,32,Non-Binary,Bangalore,Tier 1,Artist,Windows,Low,Single,1,English,496,0,17,60.88,0.36,21,38,0.44,0.69,0.58,7,0.36,20,8,0.69,24521,38903,438588,0.47,0.64,0.08,1,0,2041,Gold,0.41,0.14,0.47,0.17,0.88,0.16,0.57,0.46,0.26,0.19,"Artist from Bangalore, loves Beauty. Frequent Windows user.",Nike,0.12,Best Tech products
USR_2090,64,Male,Chennai,Tier 2,Doctor,Windows,Low,Single,0,Hindi,468,61,5,158.12,0.35,21,68,0.78,0.17,0.77,7,0.08,26,19,0.79,15456,34807,234802,0.3,0.03,0.02,1,0,4425,Platinum,0.75,0.13,0.23,0.45,0.27,0.48,0.3,0.09,0.85,0.95,"Doctor from Chennai, loves Home Decor. Frequent Windows user.",LG,0.77,Best Fashion products
USR_2091,59,Non-Binary,Delhi,Tier 2,Artist,Android,Ultra-High,Married,1,English,107,97,20,160.95,0.57,14,71,0.61,0.33,0.98,6,0.02,22,17,0.18,10372,47059,164497,0.65,0.8,0.24,1,0,1817,Gold,0.2,0.46,0.09,0.51,0.75,0.54,0.15,0.71,0.05,0.92,"Artist from Delhi, loves Gaming. Frequent Android user.",Zara,0.11,Best Books products
USR_2092,33,Non-Binary,Hyderabad,Tier 1,Teacher,MacOS,Low,Single,1,English,242,79,20,85.62,0.47,10,53,0.76,0.93,0.19,12,0.5,27,5,0.91,13096,38724,8897,0.11,0.22,0.11,1,0,1549,Free,0.99,0.02,0.34,0.39,0.52,0.35,0.74,0.81,0.74,0.38,"Teacher from Hyderabad, loves Books. Frequent MacOS user.",Samsung,0.79,Best Fashion products
USR_2093,51,Male,Bangalore,Tier 3,Entrepreneur,Android,High,Single,0,Regional,243,47,20,200.0,0.71,28,47,0.54,0.63,1.0,4,0.13,19,14,0.51,12645,39923,177546,0.32,0.94,0.13,0,0,3701,Silver,0.49,0.43,0.75,0.15,0.4,0.74,0.18,0.04,0.28,0.91,"Entrepreneur from Bangalore, loves Beauty. Frequent Android user.",Zara,0.22,Best Gaming products
USR_2094,41,Non-Binary,Kolkata,Tier 2,Student,MacOS,High,Single,0,English,451,7,1,211.31,0.24,22,50,0.89,0.17,0.74,8,0.42,16,17,0.04,11677,23336,447240,0.33,0.07,0.18,0,0,2174,Gold,0.69,0.42,0.27,0.88,0.04,0.95,0.32,0.79,1.0,0.51,"Student from Kolkata, loves Fitness. Frequent MacOS user.",LG,0.51,Best Home Decor products
USR_2095,40,Female,Delhi,Tier 1,Artist,Android,High,Married,0,English,244,40,15,178.0,0.76,24,94,0.75,0.28,0.38,10,0.39,19,6,0.75,6398,45929,405452,0.74,0.74,0.07,0,0,857,Free,0.63,0.43,0.27,0.91,0.61,0.22,0.71,0.28,0.85,0.75,"Artist from Delhi, loves Books. Frequent Android user.",Zara,0.63,Best Books products
USR_2096,56,Non-Binary,Hyderabad,Tier 3,Software Engineer,Android,Low,Married,0,Hindi,147,25,9,213.12,0.21,12,40,0.51,0.22,0.16,10,0.32,27,14,0.65,15081,19722,338115,0.16,0.29,0.04,0,1,3344,Gold,0.14,0.65,0.33,1.0,0.54,0.71,0.08,0.97,0.57,0.92,"Software Engineer from Hyderabad, loves Fitness. Frequent Android user.",Apple,0.22,Best Books products
USR_2097,45,Male,Chennai,Tier 3,Artist,Android,Ultra-High,Single,0,Hindi,429,18,1,187.4,0.73,27,57,0.73,0.4,1.0,4,0.4,22,7,0.3,23302,30999,406113,0.48,0.0,0.23,1,1,124,Platinum,0.26,0.71,0.87,0.05,0.3,0.65,0.04,0.83,0.62,0.86,"Artist from Chennai, loves Tech. Frequent Android user.",Apple,0.52,Best Fashion products
USR_2098,31,Non-Binary,Chennai,Tier 1,Software Engineer,Windows,Ultra-High,Married,1,English,388,46,12,51.79,0.21,6,49,0.23,0.66,0.7,2,0.35,25,1,0.97,10674,16550,155245,0.39,0.5,0.11,1,1,2641,Gold,0.79,0.96,0.43,0.03,0.04,0.53,0.67,1.0,0.82,0.39,"Software Engineer from Chennai, loves Fitness. Frequent Windows user.",Nike,0.64,Best Gaming products
USR_2099,40,Female,Kolkata,Tier 2,Artist,MacOS,High,Married,1,Regional,88,97,0,139.63,0.6,24,44,0.38,0.55,0.22,14,0.41,20,14,0.1,12283,30188,36493,0.32,0.32,0.08,1,0,1560,Free,0.89,0.87,0.15,0.21,0.34,0.09,0.07,0.12,0.93,0.19,"Artist from Kolkata, loves Beauty. Frequent MacOS user.",Nike,0.54,Best Fashion products
USR_2100,43,Female,Mumbai,Tier 2,Software Engineer,Windows,High,Single,0,English,359,95,16,78.16,0.15,4,86,0.76,0.59,0.91,9,0.38,24,15,0.16,24703,43241,243048,0.2,0.3,0.09,1,0,1904,Platinum,0.9,0.69,0.07,0.99,0.98,0.25,0.54,0.96,0.19,0.08,"Software Engineer from Mumbai, loves Books. Frequent Windows user.",Samsung,0.97,Best Home Decor products
USR_2101,18,Non-Binary,Hyderabad,Tier 1,Teacher,MacOS,High,Single,1,Hindi,123,9,0,205.68,0.76,22,92,0.77,0.62,0.01,10,0.37,0,18,0.27,9119,45208,76186,0.69,0.14,0.18,0,1,1797,Silver,0.62,0.79,0.04,0.26,0.1,0.79,0.26,0.33,0.64,0.08,"Teacher from Hyderabad, loves Fashion. Frequent MacOS user.",Zara,0.59,Best Tech products
USR_2102,55,Female,Chennai,Tier 1,Student,Android,Medium,Single,0,Hindi,213,16,2,266.65,0.38,11,91,0.72,0.58,0.08,8,0.07,2,11,0.47,9583,10410,347417,0.39,0.89,0.15,1,1,2150,Silver,0.49,0.92,0.55,0.22,0.23,0.91,0.01,0.1,0.65,0.99,"Student from Chennai, loves Beauty. Frequent Android user.",Apple,0.69,Best Home Decor products
USR_2103,58,Female,Pune,Tier 2,Student,iOS,Low,Married,0,English,468,60,3,161.27,0.21,4,54,0.84,0.79,0.83,3,0.44,24,8,0.11,4855,5392,60421,0.21,0.49,0.1,0,0,1454,Free,0.13,0.09,0.81,0.69,0.87,0.35,0.06,0.47,0.75,0.15,"Student from Pune, loves Fashion. Frequent iOS user.",Nike,0.02,Best Books products
USR_2104,56,Male,Delhi,Tier 1,Student,Windows,Medium,Single,0,English,400,11,9,298.07,0.73,11,41,0.66,0.56,0.79,6,0.33,19,16,0.51,5921,32259,76068,0.76,0.4,0.21,0,0,80,Free,0.46,0.99,0.72,0.72,0.17,0.9,0.38,0.34,0.0,0.16,"Student from Delhi, loves Fashion. Frequent Windows user.",Samsung,0.19,Best Gaming products
USR_2105,19,Non-Binary,Pune,Tier 2,Student,Windows,Ultra-High,Married,0,English,424,24,7,179.13,0.16,13,84,0.81,0.03,0.82,10,0.34,14,20,0.13,7026,22006,416476,0.55,0.73,0.1,0,1,4700,Free,0.62,0.9,0.5,0.88,0.6,0.23,0.89,0.71,0.68,0.31,"Student from Pune, loves Books. Frequent Windows user.",Nike,0.63,Best Gaming products
USR_2106,36,Female,Mumbai,Tier 1,Artist,Windows,High,Single,1,English,441,80,2,72.74,0.12,27,97,0.63,0.26,0.3,2,0.1,15,12,0.71,15207,27854,284228,0.8,0.21,0.06,0,1,1123,Platinum,0.34,0.77,0.14,0.41,0.4,0.3,0.35,0.25,0.14,0.19,"Artist from Mumbai, loves Tech. Frequent Windows user.",Zara,0.91,Best Home Decor products
USR_2107,32,Male,Kolkata,Tier 2,Student,Windows,Low,Single,1,Regional,77,79,0,249.53,0.38,1,26,0.31,0.95,0.8,3,0.42,7,10,0.68,10415,47281,344836,0.47,0.96,0.23,0,0,3819,Silver,0.25,0.13,0.67,0.03,0.17,0.76,0.54,0.81,0.96,0.13,"Student from Kolkata, loves Fashion. Frequent Windows user.",Zara,0.7,Best Home Decor products
USR_2108,49,Male,Bangalore,Tier 2,Software Engineer,Android,High,Married,1,Hindi,271,40,7,58.67,0.23,29,71,0.61,0.57,0.77,10,0.4,10,15,0.93,23916,26959,222595,0.46,0.56,0.13,0,1,1455,Free,0.68,0.14,0.78,0.96,0.97,0.94,0.6,0.3,0.82,0.59,"Software Engineer from Bangalore, loves Tech. Frequent Android user.",Zara,0.16,Best Fitness products
USR_2109,27,Female,Kolkata,Tier 3,Teacher,Windows,Low,Married,0,English,257,100,7,100.29,0.3,2,32,0.27,0.66,0.82,11,0.15,29,20,0.26,14221,48558,107310,0.84,0.5,0.13,1,1,4254,Gold,0.78,0.8,0.65,0.87,0.32,0.5,0.57,0.21,0.77,0.33,"Teacher from Kolkata, loves Books. Frequent Windows user.",Nike,0.67,Best Fashion products
USR_2110,53,Non-Binary,Delhi,Tier 2,Entrepreneur,Windows,Low,Single,0,Hindi,67,56,15,294.28,0.6,16,52,0.7,0.73,0.99,7,0.16,17,4,0.87,15994,18159,386505,0.27,0.27,0.19,1,0,2478,Gold,0.34,0.8,0.42,0.49,0.24,0.78,0.36,0.24,0.25,0.51,"Entrepreneur from Delhi, loves Home Decor. Frequent Windows user.",Samsung,0.8,Best Fashion products
USR_2111,53,Non-Binary,Delhi,Tier 1,Doctor,iOS,Medium,Single,1,English,216,2,9,52.76,0.26,29,30,0.27,0.77,0.47,14,0.36,0,19,0.19,22557,36059,498249,0.13,0.62,0.26,0,1,2424,Silver,0.37,0.65,0.47,0.9,0.34,0.89,0.14,0.95,0.55,0.04,"Doctor from Delhi, loves Fashion. Frequent iOS user.",LG,0.34,Best Home Decor products
USR_2112,55,Non-Binary,Hyderabad,Tier 2,Teacher,Android,High,Single,0,Regional,444,66,9,180.7,0.44,24,78,0.42,0.55,0.88,2,0.17,11,17,0.71,14356,45304,205118,0.72,0.79,0.08,1,0,2878,Platinum,0.76,0.36,0.8,0.19,0.66,0.84,0.27,0.54,0.17,0.88,"Teacher from Hyderabad, loves Books. Frequent Android user.",Apple,0.8,Best Gaming products
USR_2113,61,Female,Chennai,Tier 2,Doctor,iOS,Low,Single,1,Hindi,471,77,3,267.69,0.67,26,6,0.15,0.9,0.13,9,0.41,20,12,0.47,2551,12631,164092,0.55,0.85,0.12,0,1,4226,Free,0.42,0.72,0.82,0.99,0.13,0.8,0.59,0.84,0.26,0.42,"Doctor from Chennai, loves Tech. Frequent iOS user.",Apple,0.92,Best Books products
USR_2114,61,Male,Kolkata,Tier 2,Artist,Android,Medium,Married,1,Hindi,336,94,5,58.37,0.67,14,26,0.87,0.42,0.18,2,0.13,21,4,0.88,19648,42939,285756,0.58,0.71,0.2,1,1,237,Free,0.77,0.3,0.28,0.99,0.32,0.1,0.94,0.83,0.69,0.43,"Artist from Kolkata, loves Beauty. Frequent Android user.",Samsung,0.96,Best Books products
USR_2115,65,Non-Binary,Mumbai,Tier 3,Artist,Windows,Medium,Married,0,Regional,119,74,8,160.08,0.26,18,75,0.75,0.88,0.29,7,0.15,15,8,0.89,20942,31129,346679,0.87,0.15,0.11,1,0,1192,Silver,0.83,0.31,0.22,0.22,0.45,0.99,0.13,0.57,0.51,0.16,"Artist from Mumbai, loves Fitness. Frequent Windows user.",Nike,0.77,Best Books products
USR_2116,42,Male,Mumbai,Tier 3,Student,MacOS,High,Single,0,Regional,62,45,5,255.57,0.7,2,34,0.8,0.67,0.05,6,0.39,10,2,0.98,10674,43595,314738,0.86,0.79,0.15,0,1,2396,Gold,0.65,0.96,0.1,0.41,0.45,0.87,0.9,0.85,0.56,0.21,"Student from Mumbai, loves Fitness. Frequent MacOS user.",Apple,0.91,Best Fashion products
USR_2117,22,Male,Bangalore,Tier 2,Doctor,Android,Ultra-High,Married,1,Hindi,304,93,1,187.39,0.28,27,47,0.67,0.22,0.12,11,0.48,13,9,0.43,11775,44301,343994,0.71,0.98,0.09,1,1,709,Gold,0.05,0.2,0.86,0.01,0.65,0.05,0.42,0.08,0.4,0.44,"Doctor from Bangalore, loves Home Decor. Frequent Android user.",Zara,0.41,Best Fashion products
USR_2118,19,Female,Chennai,Tier 1,Teacher,Android,Ultra-High,Married,1,English,200,40,2,52.77,0.46,7,43,0.62,0.55,0.24,1,0.19,30,8,0.55,22909,42320,443689,0.63,0.53,0.24,1,0,4699,Free,0.2,0.57,0.96,0.59,0.67,0.29,0.02,0.99,0.98,0.34,"Teacher from Chennai, loves Books. Frequent Android user.",LG,0.09,Best Tech products
USR_2119,56,Male,Pune,Tier 1,Doctor,MacOS,Ultra-High,Married,1,Regional,410,63,19,211.19,0.11,23,100,0.26,0.07,0.54,3,0.42,1,14,0.3,8873,36382,107386,0.24,0.16,0.08,1,1,4756,Silver,0.75,0.35,0.21,0.89,0.24,0.71,0.41,0.17,0.13,0.76,"Doctor from Pune, loves Books. Frequent MacOS user.",Apple,0.25,Best Tech products
USR_2120,18,Non-Binary,Hyderabad,Tier 1,Entrepreneur,MacOS,Low,Married,1,Regional,83,99,3,106.21,0.54,11,58,0.47,0.29,0.68,10,0.2,15,15,0.42,3023,9104,463584,0.66,0.19,0.09,1,0,2456,Platinum,0.32,0.44,0.09,0.03,0.19,0.87,0.53,0.56,0.67,0.59,"Entrepreneur from Hyderabad, loves Fitness. Frequent MacOS user.",Apple,0.1,Best Fashion products
USR_2121,64,Male,Mumbai,Tier 1,Software Engineer,Windows,Medium,Married,1,Regional,91,65,8,211.69,0.68,7,29,0.25,0.45,0.3,7,0.49,21,8,0.95,22735,28729,38659,0.44,0.47,0.15,0,0,2827,Silver,0.66,0.88,0.09,0.53,0.32,0.73,0.65,0.09,0.62,0.9,"Software Engineer from Mumbai, loves Gaming. Frequent Windows user.",Nike,0.23,Best Gaming products
USR_2122,58,Male,Chennai,Tier 2,Doctor,MacOS,High,Single,0,Regional,477,33,16,282.32,0.41,16,42,0.75,0.98,0.34,4,0.46,10,1,0.31,23403,32587,78242,0.33,0.98,0.07,1,0,613,Gold,0.77,0.19,0.66,0.92,0.97,0.39,0.12,0.68,0.35,0.41,"Doctor from Chennai, loves Home Decor. Frequent MacOS user.",Samsung,0.0,Best Fashion products
USR_2123,65,Male,Mumbai,Tier 2,Entrepreneur,Windows,Medium,Single,0,English,216,71,7,264.69,0.27,17,61,0.58,0.2,0.27,7,0.08,20,8,0.52,7566,18517,248065,0.81,0.02,0.11,0,0,1979,Gold,0.17,0.27,0.34,0.92,0.58,0.58,0.03,0.46,0.12,0.59,"Entrepreneur from Mumbai, loves Fashion. Frequent Windows user.",Nike,0.46,Best Home Decor products
USR_2124,22,Male,Kolkata,Tier 2,Entrepreneur,Windows,High,Single,1,Hindi,164,56,7,94.45,0.74,28,74,0.86,0.19,0.44,3,0.14,21,20,0.05,23073,43669,234072,0.82,0.42,0.2,0,0,4566,Gold,0.85,0.85,1.0,0.03,0.84,0.16,0.02,0.14,0.31,0.4,"Entrepreneur from Kolkata, loves Tech. Frequent Windows user.",Nike,0.59,Best Home Decor products
USR_2125,46,Non-Binary,Pune,Tier 2,Student,Windows,High,Single,1,English,170,55,15,94.28,0.51,26,31,0.17,0.43,0.7,11,0.32,16,7,0.15,13413,40418,494817,0.81,0.2,0.18,1,0,2082,Platinum,0.32,0.18,0.73,0.62,0.87,0.28,0.4,0.72,0.47,0.12,"Student from Pune, loves Gaming. Frequent Windows user.",Zara,0.06,Best Beauty products
USR_2126,41,Non-Binary,Pune,Tier 3,Software Engineer,Windows,Ultra-High,Married,1,Regional,418,83,11,89.27,0.51,11,82,0.61,0.33,0.54,3,0.01,7,12,0.41,4434,26273,49434,0.46,0.23,0.27,1,1,683,Gold,0.43,0.9,0.47,0.66,0.38,0.92,0.61,0.53,0.62,0.01,"Software Engineer from Pune, loves Beauty. Frequent Windows user.",LG,0.26,Best Beauty products
USR_2127,35,Female,Chennai,Tier 1,Artist,Android,Ultra-High,Married,0,English,231,92,6,291.36,0.5,3,63,0.79,0.08,0.58,8,0.39,0,15,0.7,24574,40533,407550,0.39,0.08,0.22,1,1,4514,Free,0.31,0.75,0.42,0.17,0.68,0.86,0.84,0.23,0.87,0.93,"Artist from Chennai, loves Books. Frequent Android user.",Nike,0.08,Best Books products
USR_2128,22,Non-Binary,Bangalore,Tier 2,Student,Android,Low,Single,1,Hindi,67,61,7,144.78,0.47,13,52,0.5,0.08,0.72,10,0.15,6,16,0.06,19968,40895,102368,0.65,0.7,0.26,0,0,1969,Gold,0.0,0.39,0.22,0.67,0.37,0.51,0.22,0.75,0.8,0.73,"Student from Bangalore, loves Gaming. Frequent Android user.",Zara,0.03,Best Tech products
USR_2129,36,Female,Kolkata,Tier 2,Software Engineer,Android,Ultra-High,Single,1,English,446,6,9,160.88,0.16,9,73,0.86,0.18,0.81,9,0.23,20,11,0.24,1169,18837,52167,0.32,0.71,0.26,0,1,875,Silver,1.0,0.82,0.15,0.52,0.15,0.69,0.7,0.94,0.28,0.04,"Software Engineer from Kolkata, loves Books. Frequent Android user.",Samsung,0.76,Best Beauty products
USR_2130,57,Female,Kolkata,Tier 2,Student,MacOS,Medium,Married,1,Hindi,199,55,4,181.1,0.2,19,59,0.81,0.88,0.57,7,0.27,21,15,0.91,22594,47658,318775,0.53,0.98,0.09,1,1,3411,Silver,0.96,0.8,0.88,0.5,0.3,0.12,0.08,0.92,0.02,0.4,"Student from Kolkata, loves Tech. Frequent MacOS user.",LG,0.44,Best Tech products
